MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
6/1/02,105.2603,46.142,Krishna,516,0,0,0
6/2/02,99.0788,36.373,Krishna,517,0,0,0
6/3/02,92.5373,26.911,Krishna,518,0,0,0
6/4/02,85.6723,18.162,Krishna,519,0,0,0
6/5/02,78.5566,10.599,Krishna,520,0,0,0
6/6/02,71.3276,4.748,Krishna,521,0,0,0
6/7/02,65.2243,1.115,Krishna,522,0,0,0
6/8/02,60.611,0.193,Krishna,523,0,1,0
6/10/02,57.9962,2.291,Shukla,525,0,0,0
6/11/02,57.9591,7.438,Shukla,526,0,0,0
6/12/02,60.9574,15.331,Shukla,527,0,0,0
6/13/02,65.0222,25.255,Shukla,528,0,0,0
6/14/02,71.9833,36.577,Shukla,529,0,0,0
6/15/02,79.2337,48.379,Shukla,530,0,0,0
6/16/02,86.1952,59.943,Shukla,531,0,0,0
6/17/02,94.5127,70.793,Shukla,532,0,0,0
6/18/02,101.541,80.304,Shukla,533,0,0,0
6/19/02,107.9578,88.161,Shukla,534,0,0,0
6/20/02,114.5029,94.125,Shukla,535,0,0,0
6/21/02,118.7204,97.972,Shukla,536,0,0,0
6/22/02,121.5699,99.688,Shukla,537,1,0,0
6/23/02,123.057,99.312,Krishna,538,0,0,0
6/24/02,123.3324,96.958,Krishna,539,0,0,0
6/25/02,120.5112,92.843,Krishna,540,0,0,0
6/26/02,118.0052,87.11,Krishna,541,0,0,0
6/27/02,112.8458,80.07,Krishna,542,0,0,0
6/28/02,107.2725,71.889,Krishna,543,0,0,0
6/29/02,101.3537,62.797,Krishna,544,0,0,0
6/30/02,95.1275,53.046,Krishna,545,0,0,0
7/1/02,87.5915,42.989,Krishna,546,0,0,0
7/2/02,80.8289,32.858,Krishna,547,0,0,0
7/3/02,73.8757,23.153,Krishna,548,0,0,0
7/4/02,67.8846,14.36,Krishna,549,0,0,0
7/5/02,63.1023,7.137,Krishna,550,0,0,0
7/6/02,58.9436,2.212,Krishna,551,0,0,0
7/7/02,58.0158,0.144,Krishna,552,0,1,0
7/9/02,58.8933,1.35,Shukla,554,0,0,0
7/10/02,62.9743,5.838,Shukla,555,0,0,0
7/11/02,69.1594,13.204,Shukla,556,0,0,0
7/12/02,75.9322,22.702,Shukla,557,0,0,0
7/13/02,83.7524,33.579,Shukla,558,0,0,0
7/14/02,92.029,45.054,Shukla,559,0,0,0
7/15/02,99.1493,56.373,Shukla,560,0,0,0
7/16/02,106.8603,67.11,Shukla,561,0,0,0
7/17/02,112.6103,76.703,Shukla,562,0,0,0
7/18/02,117.2198,84.891,Shukla,563,0,0,0
7/19/02,121.5911,91.462,Shukla,564,0,0,0
7/20/02,123.5148,96.182,Shukla,565,0,0,0
7/21/02,123.1073,98.986,Shukla,566,0,0,0
7/22/02,121.6428,99.866,Shukla,567,1,0,0
7/23/02,118.2985,98.851,Krishna,568,0,0,0
7/24/02,114.3372,96.012,Krishna,569,0,0,0
7/25/02,108.8859,91.483,Krishna,570,0,0,0
7/26/02,103.0994,85.39,Krishna,571,0,0,0
7/27/02,97.0485,77.9,Krishna,572,0,0,0
7/28/02,90.7749,69.209,Krishna,573,0,0,0
7/29/02,83.2869,59.614,Krishna,574,0,0,0
7/30/02,76.6735,49.282,Krishna,575,0,0,0
7/31/02,70.9976,38.567,Krishna,576,0,0,0
8/1/02,65.3958,28.012,Krishna,577,0,0,0
8/2/02,60.1462,18.222,Krishna,578,0,0,0
8/3/02,57.7173,9.8,Krishna,579,0,0,0
8/4/02,57.6898,3.618,Krishna,580,0,0,0
8/5/02,60.6312,0.392,Krishna,581,0,1,0
8/7/02,65.7466,0.56,Shukla,583,0,0,0
8/8/02,72.8211,4.111,Shukla,584,0,0,0
8/9/02,80.2299,10.594,Shukla,585,0,0,0
8/10/02,88.3874,19.35,Shukla,586,0,0,0
8/11/02,96.6836,29.595,Shukla,587,0,0,0
8/12/02,104.6064,40.57,Shukla,588,0,0,0
8/13/02,110.6511,51.56,Shukla,589,0,0,0
8/14/02,116.7016,62.177,Shukla,590,0,0,0
8/15/02,120.3785,71.903,Shukla,591,0,0,0
8/16/02,122.7119,80.5,Shukla,592,0,0,0
8/17/02,123.7593,87.731,Shukla,593,0,0,0
8/18/02,122.6187,93.388,Shukla,594,0,0,0
8/19/02,119.5213,97.348,Shukla,595,0,0,0
8/20/02,115.7307,99.534,Shukla,596,1,0,0
8/21/02,111.4229,99.875,Shukla,597,1,0,0
8/22/02,105.6899,98.357,Krishna,598,0,0,0
8/23/02,98.6441,95.03,Krishna,599,0,0,0
8/24/02,92.4278,89.926,Krishna,600,0,0,0
8/25/02,86.0617,83.175,Krishna,601,0,0,0
8/26/02,78.5816,75.005,Krishna,602,0,0,0
8/27/02,73.118,65.469,Krishna,603,0,0,0
8/28/02,66.728,55.041,Krishna,604,0,0,0
8/29/02,61.6234,43.972,Krishna,605,0,0,0
8/30/02,59.1341,32.689,Krishna,606,0,0,0
8/31/02,57.6748,22.006,Krishna,607,0,0,0
9/1/02,58.7832,12.632,Krishna,608,0,0,0
9/2/02,62.8806,5.403,Krishna,609,0,0,0
9/3/02,68.9986,1.078,Krishna,610,0,0,0
9/5/02,76.8138,0.071,Krishna,612,0,1,0
9/6/02,84.6661,2.391,Shukla,613,0,0,0
9/7/02,92.9684,7.682,Shukla,614,0,0,0
9/8/02,101.1171,15.338,Shukla,615,0,0,0
9/9/02,108.6098,24.637,Shukla,616,0,0,0
9/10/02,113.9766,34.815,Shukla,617,0,0,0
9/11/02,119.1598,45.388,Shukla,618,0,0,0
9/12/02,121.8967,55.757,Shukla,619,0,0,0
9/13/02,123.3176,65.611,Shukla,620,0,0,0
9/14/02,122.5152,74.611,Shukla,621,0,0,0
9/15/02,120.7527,82.568,Shukla,622,0,0,0
9/16/02,117.1875,89.233,Shukla,623,0,0,0
9/17/02,113.0415,94.449,Shukla,624,0,0,0
9/18/02,107.4055,98.016,Shukla,625,0,0,0
9/19/02,101.4297,99.806,Shukla,626,1,0,0
9/20/02,94.1673,99.703,Krishna,627,1,0,0.1
9/21/02,87.7574,97.636,Krishna,628,0,0,0
9/22/02,81.2476,93.595,Krishna,629,0,0,0
9/23/02,74.7323,87.649,Krishna,630,0,0,0
9/24/02,68.3344,79.948,Krishna,631,0,0,0
9/25/02,63.2419,70.658,Krishna,632,0,0,0
9/26/02,59.7073,60.086,Krishna,633,0,0,0
9/27/02,58.0835,48.659,Krishna,634,0,0,0
9/28/02,57.7696,37.021,Krishna,635,0,0,0
9/29/02,61.2246,25.711,Krishna,636,0,0,0
9/30/02,65.5099,15.723,Krishna,637,0,0,0
10/1/02,72.5982,7.698,Krishna,638,0,0,0
10/2/02,79.955,2.383,Krishna,639,0,0,0
10/4/02,88.0772,0.124,Krishna,641,0,1,0
10/5/02,96.3542,1.006,Shukla,642,0,0,0
10/6/02,104.2099,4.787,Shukla,643,0,0,0
10/7/02,111.1642,10.984,Shukla,644,0,0,0
10/8/02,116.8763,18.989,Shukla,645,0,0,0
10/9/02,121.1786,28.194,Shukla,646,0,0,0
10/10/02,123.0058,38,Shukla,647,0,0,0
10/11/02,123.5959,48.018,Shukla,648,0,0,0
10/12/02,122.1082,57.843,Shukla,649,0,0,0
10/13/02,118.7786,67.189,Shukla,650,0,0,0
10/14/02,114.8467,75.847,Shukla,651,0,0,0
10/15/02,109.3923,83.528,Shukla,652,0,0,0
10/16/02,103.5551,90.028,Shukla,653,0,0,0
10/17/02,97.4008,95.088,Shukla,654,0,0,0
10/18/02,89.9664,98.439,Shukla,655,0,0,0
10/19/02,83.3847,99.892,Shukla,656,1,0,0
10/20/02,76.726,99.242,Krishna,657,0,0,0
10/21/02,70.1279,96.393,Krishna,658,0,0,0
10/22/02,64.7999,91.313,Krishna,659,0,0,0
10/23/02,61.0027,84.092,Krishna,660,0,0,0
10/24/02,58.0607,75.033,Krishna,661,0,0,0
10/25/02,58.4217,64.389,Krishna,662,0,0,0
10/26/02,60.4008,52.813,Krishna,663,0,0,0
10/27/02,64.1762,40.938,Krishna,664,0,0,0
10/28/02,69.6661,29.459,Krishna,665,0,0,0
10/29/02,76.562,19.095,Krishna,666,0,0,0
10/30/02,84.4001,10.53,Krishna,667,0,0,0
10/31/02,92.6401,4.332,Krishna,668,0,0,0
11/2/02,100.7272,0.874,Krishna,670,0,0,0
11/3/02,108.1412,0.275,Krishna,671,0,1,0
11/4/02,114.4489,2.402,Shukla,672,0,0,0
11/5/02,119.3655,6.915,Shukla,673,0,0,0
11/6/02,121.7264,13.32,Shukla,674,0,0,0
11/7/02,122.7236,21.163,Shukla,675,0,0,0
11/8/02,122.5844,29.996,Shukla,676,0,0,0
11/9/02,119.4728,39.33,Shukla,677,0,0,0
11/10/02,115.7318,48.929,Shukla,678,0,0,0
11/11/02,111.5151,58.504,Shukla,679,0,0,0
11/12/02,105.8804,67.732,Shukla,680,0,0,0
11/13/02,99.9266,76.39,Shukla,681,0,0,0
11/14/02,92.66,84.134,Shukla,682,0,0,0
11/15/02,86.1824,90.73,Shukla,683,0,0,0
11/16/02,79.5265,95.777,Shukla,684,0,0,0
11/17/02,72.8027,98.922,Shukla,685,0,0,0
11/18/02,67.2035,99.852,Shukla,686,1,0,0
11/19/02,61.9765,98.322,Krishna,687,0,0,0
11/20/02,59.5275,94.188,Krishna,688,0,0,0
11/21/02,58.2689,87.581,Krishna,689,0,0,0
11/22/02,59.643,78.762,Krishna,690,0,0,0
11/23/02,62.8641,68.275,Krishna,691,0,0,0
11/24/02,67.8841,56.742,Krishna,692,0,0,0
11/25/02,74.4092,44.846,Krishna,693,0,0,0
11/26/02,81.9926,33.281,Krishna,694,0,0,0
11/27/02,90.126,22.711,Krishna,695,0,0,0
11/28/02,98.2966,13.733,Krishna,696,0,0,0
11/29/02,104.9136,6.857,Krishna,697,0,0,0
12/1/02,111.7158,2.324,Krishna,699,0,0,0
12/2/02,117.2536,0.322,Krishna,700,0,1,0
12/3/02,120.2489,0.796,Shukla,701,0,0,0
12/4/02,122.8482,3.559,Shukla,702,0,0,0
12/5/02,123.0957,8.286,Shukla,703,0,0,0
12/6/02,121.2807,14.613,Shukla,704,0,0,0
12/7/02,117.6949,22.179,Shukla,705,0,0,0
12/8/02,113.6151,30.7,Shukla,706,0,0,0
12/9/02,108.1297,39.831,Shukla,707,0,0,0
12/10/02,102.3678,49.343,Shukla,708,0,0,0
12/11/02,95.3301,58.91,Shukla,709,0,0,0
12/12/02,89.1014,68.354,Shukla,710,0,0,0
12/13/02,82.6687,77.289,Shukla,711,0,0,0
12/14/02,76.0849,85.329,Shukla,712,0,0,0
12/15/02,69.4603,92.03,Shukla,713,0,0,0
12/16/02,64.0084,96.942,Shukla,714,0,0,0
12/17/02,60.0557,99.563,Shukla,715,1,0,0
12/18/02,58.0646,99.473,Krishna,716,0,0,0
12/19/02,58.5658,96.449,Krishna,717,0,0,0
12/20/02,61.9797,90.538,Krishna,718,0,0,0
12/21/02,66.3207,82.2,Krishna,719,0,0,0
12/22/02,73.4438,71.925,Krishna,720,0,0,0
12/23/02,80.7568,60.55,Krishna,721,0,0,0
12/24/02,87.689,48.818,Krishna,722,0,0,0
12/25/02,95.8795,37.275,Krishna,723,0,0,0
12/26/02,102.6661,26.665,Krishna,724,0,0,0
12/27/02,109.7942,17.372,Krishna,725,0,0,0
12/28/02,115.8088,9.862,Krishna,726,0,0,0
12/30/02,119.3687,4.435,Krishna,728,0,0,0
12/31/02,122.5502,1.179,Krishna,729,0,0,0
1/1/03,91.7612,52.533,Shukla,730,0,0,0
1/2/03,83.9513,63.718,Shukla,731,0,0,0
1/3/03,75.9427,74.502,Shukla,732,0,0,0
1/4/03,68.9545,84.241,Shukla,733,0,0,0
1/5/03,63.3231,92.157,Shukla,734,0,0,0
1/6/03,58.5519,97.49,Shukla,735,0,0,0
1/7/03,57.2736,99.785,Shukla,736,1,0,0
1/8/03,58.0335,98.822,Krishna,737,0,0,0
1/9/03,62.1174,94.805,Krishna,738,0,0,0
1/10/03,67.252,88.308,Krishna,739,0,0,0
1/11/03,74.0025,79.964,Krishna,740,0,0,0
1/12/03,81.8101,70.425,Krishna,741,0,0,0
1/13/03,89.0762,60.332,Krishna,742,0,0,0
1/14/03,95.3566,50.161,Krishna,743,0,0,0
1/15/03,102.4768,40.172,Krishna,744,0,0,0
1/16/03,109.0326,30.743,Krishna,745,0,0,0
1/17/03,114.7344,22.15,Krishna,746,0,0,0
1/18/03,119.3221,14.649,Krishna,747,0,0,0
1/19/03,122.5945,8.484,Krishna,748,0,0,0
1/21/03,123.3786,3.905,Krishna,750,0,0,0
1/22/03,123.8344,1.08,Krishna,751,0,0,0
1/23/03,121.9733,0.217,Krishna,752,0,1,0
1/24/03,119.0633,1.422,Shukla,753,0,0,0
1/25/03,113.2278,4.707,Shukla,754,0,0,0
1/26/03,107.795,10.074,Shukla,755,0,0,0
1/27/03,100.8418,17.334,Shukla,756,0,0,0
1/28/03,93.5288,26.278,Shukla,757,0,0,0
1/29/03,85.9651,36.565,Shukla,758,0,0,0
1/30/03,78.2702,47.75,Shukla,759,0,0,0
1/31/03,71.6064,59.361,Shukla,760,0,0,0
2/1/03,65.2008,70.671,Shukla,761,0,0,0
2/2/03,60.4064,81.029,Shukla,762,0,0,0
2/3/03,57.7121,89.679,Shukla,763,0,0,0
2/4/03,57.679,95.94,Shukla,764,0,0,0
2/5/03,59.7117,99.319,Shukla,765,0,0,0
2/6/03,64.9388,99.671,Shukla,766,1,0,0
2/7/03,70.9735,97.152,Krishna,767,0,0,0
2/8/03,78.3527,92.151,Krishna,768,0,0,0
2/9/03,85.4458,85.222,Krishna,769,0,0,0
2/10/03,92.8351,76.866,Krishna,770,0,0,0
2/11/03,100.1095,67.58,Krishna,771,0,0,0
2/12/03,106.921,57.796,Krishna,772,0,0,0
2/13/03,112.9662,47.885,Krishna,773,0,0,0
2/14/03,117.9789,38.17,Krishna,774,0,0,0
2/15/03,121.743,28.944,Krishna,775,0,0,0
2/16/03,124.1207,20.495,Krishna,776,0,0,0
2/17/03,124.009,13.148,Krishna,777,0,0,0
2/19/03,122.5734,7.159,Krishna,779,0,0,0
2/20/03,119.9615,2.837,Krishna,780,0,0,0
2/21/03,115.3364,0.484,Krishna,781,0,1,0
2/22/03,109.9437,0.319,Krishna,782,0,1,0
2/23/03,102.9355,2.482,Shukla,783,0,0,0
2/24/03,95.5153,7.001,Shukla,784,0,0,0
2/25/03,87.8369,13.764,Shukla,785,0,0,0
2/26/03,80.0571,22.502,Shukla,786,0,0,0
2/27/03,73.3583,32.874,Shukla,787,0,0,0
2/28/03,66.9447,44.288,Shukla,788,0,0,0
3/1/03,61.108,56.103,Shukla,789,0,0,0
3/2/03,58.2425,67.785,Shukla,790,0,0,0
3/3/03,56.7932,78.45,Shukla,791,0,0,0
3/4/03,58.1944,87.488,Shukla,792,0,0,0
3/5/03,62.6759,94.319,Shukla,793,0,0,0
3/6/03,68.0283,98.506,Shukla,794,0,0,0
3/7/03,74.905,99.97,Shukla,795,1,0,0
3/8/03,81.7253,98.808,Krishna,796,0,0,0
3/9/03,89.0562,95.283,Krishna,797,0,0,0
3/10/03,96.4489,89.75,Krishna,798,0,0,0
3/11/03,103.5131,82.612,Krishna,799,0,0,0
3/12/03,109.9151,74.275,Krishna,800,0,0,0
3/13/03,115.3712,65.114,Krishna,801,0,0,0
3/14/03,119.6522,55.471,Krishna,802,0,0,0
3/15/03,122.5999,45.659,Krishna,803,0,0,0
3/16/03,124.1487,35.976,Krishna,804,0,0,0
3/17/03,124.3395,26.732,Krishna,805,0,0,0
3/18/03,121.1798,18.341,Krishna,806,0,0,0
3/19/03,118.0032,11.038,Krishna,807,0,0,0
3/21/03,112.8851,5.302,Krishna,809,0,0,0
3/22/03,105.9995,1.519,Krishna,810,0,0,0
3/23/03,98.5539,0.027,Krishna,811,0,1,0
3/24/03,90.7135,1.095,Shukla,812,0,0,0
3/25/03,82.6654,4.826,Shukla,813,0,0,0
3/26/03,75.6332,11.167,Shukla,814,0,0,0
3/27/03,67.8523,19.711,Shukla,815,0,0,0
3/28/03,62.6557,30.132,Shukla,816,0,0,0
3/29/03,58.3976,41.668,Shukla,817,0,0,0
3/30/03,56.5148,53.677,Shukla,818,0,0,0
3/31/03,57.4159,65.428,Shukla,819,0,0,0
4/1/03,60.2931,76.161,Shukla,820,0,0,0
4/2/03,66.1495,85.362,Shukla,821,0,0,0
4/3/03,71.4997,92.446,Shukla,822,0,0,0
4/4/03,79.084,97.284,Shukla,823,0,0,0
4/5/03,86.2755,99.691,Shukla,824,1,0,0
4/6/03,93.6997,99.722,Shukla,825,1,0,0.5
4/7/03,100.9503,97.521,Krishna,826,0,0,0
4/8/03,107.6665,93.319,Krishna,827,0,0,0
4/9/03,113.5362,87.405,Krishna,828,0,0,0
4/10/03,118.3044,80.088,Krishna,829,0,0,0
4/11/03,121.7919,71.676,Krishna,830,0,0,0
4/12/03,123.9146,62.464,Krishna,831,0,0,0
4/13/03,124.6934,52.738,Krishna,832,0,0,0
4/14/03,123.1673,42.84,Krishna,833,0,0,0
4/15/03,119.4992,33.08,Krishna,834,0,0,0
4/16/03,114.8935,23.769,Krishna,835,0,0,0
4/17/03,109.475,15.332,Krishna,836,0,0,0
4/18/03,102.3286,8.299,Krishna,837,0,0,0
4/19/03,94.6244,3.146,Krishna,838,0,0,0
4/21/03,86.5182,0.374,Krishna,840,0,1,0
4/22/03,78.2172,0.369,Krishna,841,0,1,0
4/23/03,71.0005,3.333,Shukla,842,0,0,0
4/24/03,64.2021,9.17,Shukla,843,0,0,0
4/25/03,60.2645,17.615,Shukla,844,0,0,0
4/26/03,57.6622,27.963,Shukla,845,0,0,0
4/27/03,56.8299,39.446,Shukla,846,0,0,0
4/28/03,60.1025,51.442,Shukla,847,0,0,0
4/29/03,64.3643,63.004,Shukla,848,0,0,0
4/30/03,70.349,73.613,Shukla,849,0,0,0
5/1/03,76.5483,82.748,Shukla,850,0,0,0
5/2/03,83.5542,90.133,Shukla,851,0,0,0
5/3/03,90.9289,95.529,Shukla,852,0,0,0
5/4/03,98.2683,98.805,Shukla,853,0,0,0
5/5/03,105.206,99.93,Shukla,854,1,0,0
5/6/03,111.4123,98.959,Krishna,855,0,0,0
5/7/03,116.605,96.024,Krishna,856,0,0,0
5/8/03,120.5725,91.311,Krishna,857,0,0,0
5/9/03,123.201,85.039,Krishna,858,0,0,0
5/10/03,124.4905,77.442,Krishna,859,0,0,0
5/11/03,123.4761,68.809,Krishna,860,0,0,0
5/12/03,121.3831,59.349,Krishna,861,0,0,0
5/13/03,117.3088,49.386,Krishna,862,0,0,0
5/14/03,111.3973,39.237,Krishna,863,0,0,0
5/15/03,105.8235,29.178,Krishna,864,0,0,0
5/16/03,98.5912,19.787,Krishna,865,0,0,0
5/17/03,90.8321,11.573,Krishna,866,0,0,0
5/18/03,82.6813,5.166,Krishna,867,0,0,0
5/19/03,74.3476,1.183,Krishna,868,0,0,0
5/20/03,67.1447,0.116,Krishna,869,0,1,0
5/22/03,61.503,2.258,Shukla,871,0,0,0
5/23/03,57.9711,7.56,Shukla,872,0,0,0
5/24/03,57.1372,15.607,Shukla,873,0,0,0
5/25/03,58.4135,25.639,Shukla,874,0,0,0
5/26/03,62.94,36.906,Shukla,875,0,0,0
5/27/03,68.369,48.48,Shukla,876,0,0,0
5/28/03,75.2751,59.772,Shukla,877,0,0,0
5/29/03,82.0732,70.195,Shukla,878,0,0,0
5/30/03,89.359,79.42,Shukla,879,0,0,0
5/31/03,96.7229,87.145,Shukla,880,0,0,0
6/1/03,102.7027,93.118,Shukla,881,0,0,0
6/2/03,109.1545,97.263,Shukla,882,0,0,0
6/3/03,114.6898,99.456,Shukla,883,0,0,0
6/4/03,119.0673,99.681,Shukla,884,1,0,0
6/5/03,122.1332,97.979,Krishna,885,0,0,0
6/6/03,123.8496,94.445,Krishna,886,0,0,0
6/7/03,123.2403,89.245,Krishna,887,0,0,0
6/8/03,121.5288,82.524,Krishna,888,0,0,0
6/9/03,117.8516,74.513,Krishna,889,0,0,0
6/10/03,113.4108,65.393,Krishna,890,0,0,0
6/11/03,107.2862,55.474,Krishna,891,0,0,0
6/12/03,101.6214,44.96,Krishna,892,0,0,0
6/13/03,93.385,34.431,Krishna,893,0,0,0
6/14/03,85.7351,24.213,Krishna,894,0,0,0
6/15/03,78.766,14.935,Krishna,895,0,0,0
6/16/03,70.6564,7.425,Krishna,896,0,0,0
6/17/03,64.7556,2.273,Krishna,897,0,0,0
6/18/03,59.541,0.169,Krishna,898,0,1,0
6/20/03,57.6649,1.429,Shukla,900,0,0,0
6/21/03,57.7416,5.974,Shukla,901,0,0,0
6/22/03,61.154,13.35,Shukla,902,0,0,0
6/23/03,65.7393,22.716,Shukla,903,0,0,0
6/24/03,72.0977,33.314,Shukla,904,0,0,0
6/25/03,79.6705,44.409,Shukla,905,0,0,0
6/26/03,86.8275,55.328,Shukla,906,0,0,0
6/27/03,94.1853,65.666,Shukla,907,0,0,0
6/28/03,101.3558,75.058,Shukla,908,0,0,0
6/29/03,108.0003,83.217,Shukla,909,0,0,0
6/30/03,113.8167,89.918,Shukla,910,0,0,0
7/1/03,118.5468,94.983,Shukla,911,0,0,0
7/2/03,122.0045,98.278,Shukla,912,0,0,0
7/3/03,124.1102,99.714,Shukla,913,1,0,0
7/4/03,123.835,99.258,Krishna,914,0,0,0
7/5/03,122.4081,96.924,Krishna,915,0,0,0
7/6/03,118.9694,92.788,Krishna,916,0,0,0
7/7/03,114.7604,86.937,Krishna,917,0,0,0
7/8/03,109.9345,79.509,Krishna,918,0,0,0
7/9/03,103.5575,70.747,Krishna,919,0,0,0
7/10/03,96.7472,60.864,Krishna,920,0,0,0
7/11/03,88.5398,50.255,Krishna,921,0,0,0
7/12/03,81.0519,39.216,Krishna,922,0,0,0
7/13/03,74.3799,28.282,Krishna,923,0,0,0
7/14/03,67.709,18.203,Krishna,924,0,0,0
7/15/03,61.3797,9.742,Krishna,925,0,0,0
7/16/03,57.92,3.582,Krishna,926,0,0,0
7/17/03,56.9795,0.449,Krishna,927,0,1,0
7/19/03,59.1627,0.695,Shukla,929,0,0,0
7/20/03,63.68,4.23,Shukla,930,0,0,0
7/21/03,69.2287,10.527,Shukla,931,0,0,0
7/22/03,76.3192,18.925,Shukla,932,0,0,0
7/23/03,84.3499,28.697,Shukla,933,0,0,0
7/24/03,91.6833,39.108,Shukla,934,0,0,0
7/25/03,98.9534,49.661,Shukla,935,0,0,0
7/26/03,105.7906,59.914,Shukla,936,0,0,0
7/27/03,111.8813,69.516,Shukla,937,0,0,0
7/28/03,116.959,78.179,Shukla,938,0,0,0
7/29/03,120.8172,85.661,Shukla,939,0,0,0
7/30/03,123.3366,91.745,Shukla,940,0,0,0
7/31/03,124.5129,96.241,Shukla,941,0,0,0
8/1/03,123.3838,98.972,Shukla,942,0,0,0
8/2/03,120.1536,99.833,Shukla,943,1,0,0
8/3/03,116.081,98.753,Krishna,944,0,0,0
8/4/03,111.3432,95.695,Krishna,945,0,0,0
8/5/03,105.0507,90.721,Krishna,946,0,0,0
8/6/03,98.3592,83.923,Krishna,947,0,0,0
8/7/03,91.3558,75.482,Krishna,948,0,0,0
8/8/03,84.1212,65.665,Krishna,949,0,0,0
8/9/03,76.754,54.836,Krishna,950,0,0,0
8/10/03,69.3955,43.469,Krishna,951,0,0,0
8/11/03,63.2734,32.073,Krishna,952,0,0,0
8/12/03,59.7572,21.287,Krishna,953,0,0,0
8/13/03,57.3416,12.058,Krishna,954,0,0,0
8/14/03,57.625,5.091,Krishna,955,0,0,0
8/15/03,61.0675,1.014,Krishna,956,0,0,0
8/17/03,66.7004,0.154,Krishna,958,0,1,0
8/18/03,73.107,2.408,Shukla,959,0,0,0
8/19/03,80.7685,7.391,Shukla,960,0,0,0
8/20/03,89.0922,14.545,Shukla,961,0,0,0
8/21/03,96.4573,23.196,Shukla,962,0,0,0
8/22/03,103.5156,32.8,Shukla,963,0,0,0
8/23/03,109.9153,42.852,Shukla,964,0,0,0
8/24/03,115.3703,52.937,Shukla,965,0,0,0
8/25/03,119.6598,62.71,Shukla,966,0,0,0
8/26/03,122.6424,71.877,Shukla,967,0,0,0
8/27/03,124.2761,80.174,Shukla,968,0,0,0
8/28/03,123.5601,87.312,Shukla,969,0,0,0
8/29/03,121.71,93.084,Shukla,970,0,0,0
8/30/03,117.8564,97.223,Shukla,971,0,0,0
8/31/03,113.2336,99.527,Shukla,972,1,0,0
9/1/03,106.9651,99.804,Shukla,973,1,0,0
9/2/03,100.2336,97.937,Krishna,974,0,0,0
9/3/03,93.1617,93.887,Krishna,975,0,0,0
9/4/03,85.8682,87.719,Krishna,976,0,0,0
9/5/03,78.4796,79.623,Krishna,977,0,0,0
9/6/03,71.1466,69.91,Krishna,978,0,0,0
9/7/03,65.079,58.932,Krishna,979,0,0,0
9/8/03,60.5576,47.214,Krishna,980,0,0,0
9/9/03,57.9782,35.405,Krishna,981,0,0,0
9/10/03,56.8105,24.312,Krishna,982,0,0,0
9/11/03,59.5524,14.557,Krishna,983,0,0,0
9/12/03,63.3174,7.01,Krishna,984,0,0,0
9/13/03,70.0496,2.073,Krishna,985,0,0,0
9/15/03,77.2078,0.057,Krishna,987,0,1,0
9/16/03,85.297,0.91,Shukla,988,0,0,0
9/17/03,92.6763,4.353,Shukla,989,0,0,0
9/18/03,99.9379,9.98,Shukla,990,0,0,0
9/19/03,106.674,17.31,Shukla,991,0,0,0
9/20/03,113.643,25.914,Shukla,992,0,0,0
9/21/03,118.4033,35.246,Shukla,993,0,0,0
9/22/03,121.8891,44.973,Shukla,994,0,0,0
9/23/03,124.0379,54.765,Shukla,995,0,0,0
9/24/03,123.8232,64.279,Shukla,996,0,0,0
9/25/03,122.4376,73.292,Shukla,997,0,0,0
9/26/03,120.0332,81.513,Shukla,998,0,0,0
9/27/03,115.7215,88.598,Shukla,999,0,0,0
9/28/03,109.6545,94.229,Shukla,1000,0,0,0
9/29/03,103.0082,98.104,Shukla,1001,0,0,0
9/30/03,95.8991,99.904,Shukla,1002,1,0,0.5
10/1/03,88.4575,99.379,Krishna,1003,0,0,0
10/2/03,80.8357,96.393,Krishna,1004,0,0,0
10/3/03,73.2188,90.972,Krishna,1005,0,0,0
10/4/03,66.8506,83.261,Krishna,1006,0,0,0
10/5/03,62.0236,73.6,Krishna,1007,0,0,0
10/6/03,58.1073,62.574,Krishna,1008,0,0,0
10/7/03,56.546,50.741,Krishna,1009,0,0,0
10/8/03,57.7612,38.802,Krishna,1010,0,0,0
10/9/03,61.9978,27.48,Krishna,1011,0,0,0
10/10/03,67.0939,17.578,Krishna,1012,0,0,0
10/11/03,73.7608,9.572,Krishna,1013,0,0,0
10/12/03,81.5293,3.871,Krishna,1014,0,0,0
10/14/03,88.7988,0.718,Krishna,1016,0,0,0
10/15/03,97.2528,0.119,Krishna,1017,0,1,0
10/16/03,104.2644,1.953,Shukla,1018,0,0,0
10/17/03,110.5471,5.948,Shukla,1019,0,0,0
10/18/03,115.8002,11.764,Shukla,1020,0,0,0
10/19/03,119.8166,19.031,Shukla,1021,0,0,0
10/20/03,123.5721,27.435,Shukla,1022,0,0,0
10/21/03,123.8642,36.501,Shukla,1023,0,0,0
10/22/03,122.9759,46.024,Shukla,1024,0,0,0
10/23/03,121.0518,55.724,Shukla,1025,0,0,0
10/24/03,117.2046,65.271,Shukla,1026,0,0,0
10/25/03,112.6125,74.408,Shukla,1027,0,0,0
10/26/03,106.3315,82.736,Shukla,1028,0,0,0
10/27/03,99.4898,89.9,Shukla,1029,0,0,0
10/28/03,92.1738,95.448,Shukla,1030,0,0,0
10/29/03,84.5024,98.926,Shukla,1031,0,0,0
10/30/03,76.6477,99.937,Shukla,1032,1,0,0
